date,country,suspected_cases,confirmed_cases,deaths,recoveries,case_fatality_rate_pct,source_url
11/11/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,Sierra Leone,5131,14122,208,0,1.47,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/11/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Guinea,1,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Sierra Leone,5131,14122,208,0,1.47,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/10/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Guinea,1,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Sierra Leone,5118,14109,208,0,1.47,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/6/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Guinea,1,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Sierra Leone,5113,14104,208,0,1.47,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/5/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Guinea,6,3810,453,0,11.89,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Sierra Leone,5098,14089,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
11/3/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Guinea,5,3808,453,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Sierra Leone,5076,14067,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/30/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Guinea,5,3808,453,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Sierra Leone,5075,14066,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/29/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Guinea,3,3806,453,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Sierra Leone,5070,14061,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/27/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Guinea,1,3804,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Sierra Leone,5061,14052,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/26/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Guinea,1,3801,453,0,11.92,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Sierra Leone,5047,14038,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/23/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Guinea,1,3801,453,0,11.92,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Sierra Leone,5040,14031,208,0,1.48,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/22/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Guinea,3,3803,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Sierra Leone,5010,14001,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/20/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Guinea,5,3804,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Sierra Leone,5001,13992,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/16/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Guinea,4,3802,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Sierra Leone,5001,13992,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/15/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Guinea,3,3800,453,0,11.92,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Sierra Leone,4991,13982,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/13/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Guinea,3,3800,453,0,11.92,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Sierra Leone,4966,13957,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/9/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Guinea,2,3799,453,0,11.92,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Sierra Leone,4965,13956,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/8/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Guinea,7,3804,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Sierra Leone,4954,13945,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/7/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Guinea,7,3804,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Sierra Leone,4954,13945,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/6/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Guinea,7,3804,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Sierra Leone,4950,13941,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/5/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Guinea,12,3809,453,0,11.89,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Sierra Leone,4940,13931,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/2/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Guinea,11,3808,453,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Sierra Leone,4937,13928,208,0,1.49,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
10/1/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Guinea,8,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Sierra Leone,4920,13911,208,0,1.5,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/30/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Guinea,8,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Sierra Leone,4920,13911,208,0,1.5,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/29/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Guinea,10,3805,453,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Sierra Leone,4903,13894,208,0,1.5,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/28/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/25/15,Guinea,4,3797,453,0,11.93,https://data.humdata.org/dataset/ebola-cases-2014
9/25/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/25/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/25/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
9/25/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
